Time,Torque,Rotation
(s),(N-mm),(deg)
17.74,-13.2563,-6.3917
17.76,-13.2653,-6.3968
17.78,-13.2717,-6.402
17.8,-13.2756,-6.4071
17.82,-13.2811,-6.4121
17.84,-13.283,-6.4172
17.86,-13.3077,-6.4223
17.88,-13.3363,-6.4274
17.9,-13.3532,-6.4327
17.92,-13.3596,-6.4379
17.94,-13.367,-6.4433
17.96,-13.3642,-6.4487
17.98,-13.3802,-6.4541
18,-13.3996,-6.4595
18.02,-13.4101,-6.465
18.04,-13.4293,-6.4703
18.06,-13.4418,-6.4756
18.08,-13.4547,-6.4808
18.1,-13.4665,-6.4861
18.12,-13.4682,-6.4913
18.14,-13.4724,-6.4965
18.16,-13.4879,-6.5018
18.18,-13.5068,-6.507
18.2,-13.5167,-6.5122
18.22,-13.5192,-6.5173
18.24,-13.5291,-6.5225
18.26,-13.5466,-6.5277
18.28,-13.558,-6.533
18.3,-13.5805,-6.5382
18.32,-13.5839,-6.5434
18.34,-13.5831,-6.5485
18.36,-13.6005,-6.5536
18.38,-13.6257,-6.5587
18.4,-13.631,-6.5638
18.42,-13.6257,-6.5689
18.44,-13.6357,-6.5739
18.46,-13.6581,-6.5788
18.48,-13.6704,-6.5836
18.5,-13.6838,-6.5886
18.52,-13.6843,-6.5936
18.54,-13.6887,-6.5986
18.56,-13.6895,-6.6036
18.58,-13.7059,-6.6085
18.6,-13.7234,-6.6134
18.62,-13.7484,-6.6182
18.64,-13.7681,-6.623
18.66,-13.7817,-6.6278
18.68,-13.7894,-6.6326
18.7,-13.779,-6.6374
18.72,-13.7791,-6.6422
18.74,-13.7862,-6.647
18.76,-13.8054,-6.6519
18.78,-13.8324,-6.6568
18.8,-13.8359,-6.6617
18.82,-13.8387,-6.6665
18.84,-13.8606,-6.6712
18.86,-13.8686,-6.6759
18.88,-13.8717,-6.6806
18.9,-13.8834,-6.6853
18.92,-13.8946,-6.6898
18.94,-13.8975,-6.6943
18.96,-13.9062,-6.6989
18.98,-13.9163,-6.7035
19,-13.9248,-6.7082
19.02,-13.9296,-6.713
19.04,-13.9417,-6.7178
19.06,-13.9641,-6.7227
19.08,-13.9676,-6.7276
19.1,-13.9869,-6.7325
19.12,-13.9971,-6.7375
19.14,-14.0155,-6.7423
19.16,-14.0162,-6.7471
19.18,-14.0189,-6.7518
19.2,-14.0152,-6.7566
19.22,-14.0165,-6.7613
19.24,-14.0383,-6.7662
19.26,-14.0426,-6.7712
19.28,-14.0587,-6.7763
19.3,-14.0742,-6.7814
19.32,-14.0877,-6.7865
19.34,-14.0902,-6.7917
19.36,-14.1007,-6.797
19.38,-14.1229,-6.8023
19.4,-14.1364,-6.8077
19.42,-14.1548,-6.8132
19.44,-14.1674,-6.8185
19.46,-14.1574,-6.8239
19.48,-14.1701,-6.8293
19.5,-14.1866,-6.8347
19.52,-14.1938,-6.84
19.54,-14.1891,-6.8453
19.56,-14.2004,-6.8505
19.58,-14.2276,-6.8557
19.6,-14.2505,-6.8607
19.62,-14.2645,-6.8659
19.64,-14.2783,-6.8711
19.66,-14.2804,-6.8766
19.68,-14.2956,-6.882
19.7,-14.3126,-6.8876
19.72,-14.3197,-6.8931
19.74,-14.3346,-6.8985
19.76,-14.3455,-6.9036
19.78,-14.3551,-6.9087
19.8,-14.3587,-6.9138
19.82,-14.3658,-6.9188
19.84,-14.3745,-6.9237
19.86,-14.383,-6.9288
19.88,-14.4091,-6.9339
19.9,-14.4153,-6.9391
19.92,-14.4373,-6.9443
19.94,-14.4406,-6.9494
19.96,-14.4488,-6.9544
19.98,-14.4568,-6.9594
20,-14.4585,-6.9645
20.02,-14.4587,-6.9696
20.04,-14.4808,-6.9747
20.06,-14.4975,-6.9797
20.08,-14.4935,-6.9846
20.1,-14.507,-6.9893
20.12,-14.5214,-6.9938
20.14,-14.5307,-6.9983
20.16,-14.5408,-7.003
20.18,-14.551,-7.0079
20.2,-14.5585,-7.0128
20.22,-14.5625,-7.0178
20.24,-14.5822,-7.0227
20.26,-14.6007,-7.0275
20.28,-14.615,-7.0322
20.3,-14.6178,-7.0368
20.32,-14.6054,-7.0414
20.34,-14.6115,-7.0461
20.36,-14.6367,-7.0509
20.38,-14.6525,-7.0557
20.4,-14.6653,-7.0604
20.42,-14.6814,-7.065
20.44,-14.6951,-7.0697
20.46,-14.6924,-7.0744
20.48,-14.6849,-7.079
20.5,-14.7022,-7.0836
20.52,-14.7214,-7.0882
20.54,-14.7417,-7.0928
20.56,-14.7469,-7.0974
20.58,-14.7363,-7.1022
20.6,-14.7355,-7.107
20.62,-14.7523,-7.1118
20.64,-14.7769,-7.1166
20.66,-14.7855,-7.1215
20.68,-14.7925,-7.1264
20.7,-14.8091,-7.1315
20.72,-14.8186,-7.1366
20.74,-14.8268,-7.1416
20.76,-14.8353,-7.1465
20.78,-14.8524,-7.1515
20.8,-14.8705,-7.1565
20.82,-14.8799,-7.1616
20.84,-14.8954,-7.1667
20.86,-14.8995,-7.1718
20.88,-14.9107,-7.1769
20.9,-14.9157,-7.1821
20.92,-14.931,-7.1874
20.94,-14.9324,-7.1926
20.96,-14.9415,-7.1979
20.98,-14.9538,-7.2034
21,-14.9657,-7.2088
21.02,-14.9801,-7.2142
21.04,-14.9792,-7.2196
21.06,-14.9955,-7.2249
21.08,-15.0095,-7.2301
21.1,-15.0158,-7.2353
21.12,-15.0236,-7.2406
21.14,-15.0311,-7.246
21.16,-15.0508,-7.2513
21.18,-15.066,-7.2566
21.2,-15.0828,-7.2619
21.22,-15.0962,-7.2671
21.24,-15.1044,-7.2721
21.26,-15.112,-7.2771
21.28,-15.1318,-7.2822
21.3,-15.1286,-7.2875
21.32,-15.1413,-7.2928
21.34,-15.1664,-7.2982
21.36,-15.1774,-7.3035
21.38,-15.1863,-7.3087
21.4,-15.1959,-7.3137
21.42,-15.1876,-7.3186
21.44,-15.1972,-7.3235
21.46,-15.2053,-7.3285
21.48,-15.2016,-7.3335
21.5,-15.2161,-7.3386
21.52,-15.2391,-7.3436
21.54,-15.258,-7.3484
21.56,-15.2795,-7.3533
21.58,-15.2891,-7.3582
21.6,-15.2927,-7.3629
21.62,-15.2959,-7.3677
21.64,-15.3036,-7.3724
21.66,-15.2998,-7.3771
21.68,-15.3167,-7.3819
21.7,-15.3461,-7.3868
21.72,-15.3532,-7.3917
21.74,-15.3625,-7.3968
21.76,-15.3683,-7.4016
21.78,-15.3732,-7.4063
21.8,-15.3742,-7.4109
21.82,-15.3875,-7.4155
21.84,-15.3948,-7.4201
21.86,-15.4074,-7.425
21.88,-15.4175,-7.4297
21.9,-15.4172,-7.4343
21.92,-15.4384,-7.4388
21.94,-15.4465,-7.4434
21.96,-15.4534,-7.4482
21.98,-15.463,-7.4529
22,-15.4659,-7.4577
22.02,-15.4736,-7.4624
22.04,-15.4944,-7.467
22.06,-15.5002,-7.4719
22.08,-15.4906,-7.4768
22.1,-15.5104,-7.4817
22.12,-15.5246,-7.4866
22.14,-15.5331,-7.4915
22.16,-15.5348,-7.4963
22.18,-15.5477,-7.5013
22.2,-15.5688,-7.5062
22.22,-15.5901,-7.5112
22.24,-15.5951,-7.5163
22.26,-15.604,-7.5215
22.28,-15.6105,-7.5267
22.3,-15.6267,-7.5318
22.32,-15.6363,-7.537
22.34,-15.6442,-7.5422
22.36,-15.6546,-7.5474
22.38,-15.6801,-7.5526
22.4,-15.6958,-7.5579
22.42,-15.7035,-7.5633
22.44,-15.6856,-7.5688
22.46,-15.6943,-7.5742
22.48,-15.7102,-7.5796
22.5,-15.7318,-7.5851
22.52,-15.7404,-7.5907
22.54,-15.7495,-7.5961
22.56,-15.7625,-7.6016
22.58,-15.7781,-7.6069
22.6,-15.7977,-7.612
22.62,-15.8074,-7.617
22.64,-15.8172,-7.6221
22.66,-15.8205,-7.6273
22.68,-15.829,-7.6326
22.7,-15.8224,-7.6379
22.72,-15.8303,-7.6433
22.74,-15.8518,-7.6486
22.76,-15.8668,-7.6538
22.78,-15.8736,-7.6589
22.8,-15.89,-7.664
22.82,-15.8885,-7.6691
22.84,-15.8896,-7.6743
22.86,-15.9117,-7.6795
22.88,-15.9349,-7.6847
22.9,-15.957,-7.6898
22.92,-15.9629,-7.6946
22.94,-15.9519,-7.6993
22.96,-15.9706,-7.7039
22.98,-15.9805,-7.7084
23,-15.9791,-7.7129
23.02,-15.9836,-7.7176
23.04,-15.999,-7.7223
23.06,-16.0362,-7.7272
23.08,-16.0393,-7.7323
23.1,-16.0439,-7.7376
23.12,-16.0447,-7.7428
23.14,-16.0539,-7.748
23.16,-16.0721,-7.753
23.18,-16.0758,-7.7579
23.2,-16.0764,-7.7627
23.22,-16.0964,-7.7676
23.24,-16.1161,-7.7724
23.26,-16.1202,-7.7773
23.28,-16.1141,-7.782
23.3,-16.1122,-7.7868
23.32,-16.1182,-7.7917
23.34,-16.1485,-7.7966
23.36,-16.1667,-7.8014
23.38,-16.1747,-7.8062
23.4,-16.1752,-7.8109
23.42,-16.175,-7.8156
23.44,-16.1833,-7.8204
23.46,-16.2025,-7.8251
23.48,-16.2235,-7.8297
23.5,-16.2359,-7.8342
23.52,-16.239,-7.8388
23.54,-16.2434,-7.8435
23.56,-16.2543,-7.8481
23.58,-16.2608,-7.8526
23.6,-16.2644,-7.8571
23.62,-16.2764,-7.8618
23.64,-16.2833,-7.8667
23.66,-16.3131,-7.8716
23.68,-16.3199,-7.8765
23.7,-16.3346,-7.8814
23.72,-16.3394,-7.8864
23.74,-16.3382,-7.8914
23.76,-16.3416,-7.8963
23.78,-16.3357,-7.9013
23.8,-16.3493,-7.9063
23.82,-16.3685,-7.9114
23.84,-16.3712,-7.9165
23.86,-16.3909,-7.9217
23.88,-16.4026,-7.9269
23.9,-16.4192,-7.9321
23.92,-16.4343,-7.9375
23.94,-16.4432,-7.9428
23.96,-16.4448,-7.9481
23.98,-16.452,-7.9535
24,-16.4753,-7.959
24.02,-16.4775,-7.9645
24.04,-16.4971,-7.9699
24.06,-16.5085,-7.9752
24.08,-16.4918,-7.9805
24.1,-16.5037,-7.9856
24.12,-16.5238,-7.9907
24.14,-16.5414,-7.9957
24.16,-16.5655,-8.0008
24.18,-16.5652,-8.0059
24.2,-16.5704,-8.0111
24.22,-16.5846,-8.0164
24.24,-16.6022,-8.0218
24.26,-16.5991,-8.0273
24.28,-16.6038,-8.0327
24.3,-16.6213,-8.038
24.32,-16.645,-8.0432
24.34,-16.6751,-8.0485
24.36,-16.6628,-8.0536
24.38,-16.6618,-8.0587
24.4,-16.6812,-8.0636
24.42,-16.6899,-8.0685
24.44,-16.6999,-8.0734
24.46,-16.708,-8.0781
24.48,-16.7162,-8.0829
24.5,-16.7317,-8.0879
24.52,-16.7499,-8.0931
24.54,-16.7512,-8.0982
24.56,-16.7532,-8.1034
24.58,-16.7619,-8.1085
24.6,-16.7613,-8.1135
24.62,-16.7792,-8.1184
24.64,-16.789,-8.1233
24.66,-16.7977,-8.128
24.68,-16.8212,-8.1327
24.7,-16.8343,-8.1374
24.72,-16.8298,-8.1421
24.74,-16.8431,-8.1468
24.76,-16.8578,-8.1516
24.78,-16.8699,-8.1564
24.8,-16.8775,-8.1612
24.82,-16.8752,-8.166
24.84,-16.8831,-8.1707
24.86,-16.8973,-8.1754
24.88,-16.9128,-8.1801
24.9,-16.9212,-8.1849
24.92,-16.9403,-8.1897
24.94,-16.9409,-8.1943
24.96,-16.9501,-8.1988
24.98,-16.9602,-8.2034
25,-16.9614,-8.2081
25.02,-16.9663,-8.2127
25.04,-16.9726,-8.2174
25.06,-16.9872,-8.2222
25.08,-17.006,-8.227
25.1,-17.0075,-8.2319
25.12,-17.0077,-8.2367
25.14,-17.0256,-8.2415
25.16,-17.0366,-8.2464
25.18,-17.0248,-8.2511
25.2,-17.0324,-8.256
25.22,-17.0464,-8.261
25.24,-17.0677,-8.2662
25.26,-17.0751,-8.2714
25.28,-17.0909,-8.2766
25.3,-17.1099,-8.2817
25.32,-17.1152,-8.2869
25.34,-17.1264,-8.292
25.36,-17.1271,-8.2972
25.38,-17.1459,-8.3026
25.4,-17.1622,-8.3079
25.42,-17.1706,-8.3132
25.44,-17.1739,-8.3185
25.46,-17.1943,-8.3238
25.48,-17.2057,-8.3293
25.5,-17.2117,-8.3347
25.52,-17.2223,-8.3402
25.54,-17.2369,-8.3456
25.56,-17.2407,-8.351
25.58,-17.2434,-8.3563
25.6,-17.2588,-8.3615
25.62,-17.2718,-8.3667
25.64,-17.2718,-8.3719
25.66,-17.294,-8.3769
25.68,-17.3003,-8.382
25.7,-17.3208,-8.3871
25.72,-17.3283,-8.3924
25.74,-17.3397,-8.3975
25.76,-17.3344,-8.4027
25.78,-17.3364,-8.4078
25.8,-17.3528,-8.4128
25.82,-17.3676,-8.4178
25.84,-17.3786,-8.4229
25.86,-17.3962,-8.4279
25.88,-17.4036,-8.433
25.9,-17.4296,-8.438
25.92,-17.4241,-8.443
25.94,-17.4385,-8.448
25.96,-17.4823,-8.453
25.98,-17.4663,-8.458
26,-17.4488,-8.463
26.02,-17.4791,-8.4678
26.04,-17.5205,-8.4727
26.06,-17.4926,-8.4776
26.08,-17.4594,-8.4826
26.1,-17.4681,-8.4876
26.12,-17.5065,-8.4925
26.14,-17.5323,-8.4974
26.16,-17.56,-8.5023
26.18,-17.5695,-8.5071
26.2,-17.5788,-8.5119
26.22,-17.5825,-8.5167
26.24,-17.5857,-8.5216
26.26,-17.5749,-8.5266
26.28,-17.5671,-8.5316
26.3,-17.5639,-8.5365
26.32,-17.5852,-8.5413
26.34,-17.6061,-8.546
26.36,-17.6294,-8.5505
26.38,-17.6445,-8.5551
26.4,-17.6474,-8.5596
26.42,-17.6351,-8.5641
26.44,-17.6588,-8.5686
26.46,-17.6685,-8.5732
26.48,-17.6644,-8.5778
26.5,-17.6646,-8.5824
26.52,-17.6805,-8.5871
26.54,-17.7002,-8.5919
26.56,-17.7169,-8.5966
26.58,-17.7374,-8.6013
26.6,-17.7484,-8.6061
26.62,-17.7558,-8.6108
26.64,-17.7517,-8.6156
26.66,-17.753,-8.6206
26.68,-17.7571,-8.6255
26.7,-17.7684,-8.6305
26.72,-17.7861,-8.6356
26.74,-17.798,-8.6407
26.76,-17.827,-8.646
26.78,-17.8438,-8.6512
26.8,-17.8463,-8.6565
26.82,-17.8543,-8.6616
26.84,-17.8519,-8.6666
26.86,-17.8547,-8.6717
26.88,-17.859,-8.6769
26.9,-17.8719,-8.6821
26.92,-17.884,-8.6874
26.94,-17.8948,-8.6927
26.96,-17.9244,-8.6981
26.98,-17.9417,-8.7035
27,-17.9558,-8.709
27.02,-17.9708,-8.7142
27.04,-17.9623,-8.7194
27.06,-17.9502,-8.7246
27.08,-17.9694,-8.7299
27.1,-17.9768,-8.7351
27.12,-17.9876,-8.7404
27.14,-18.0001,-8.7457
27.16,-18.0078,-8.751
27.18,-18.0401,-8.7565
27.2,-18.0681,-8.7619
27.22,-18.0818,-8.7673
27.24,-18.0749,-8.7725
27.26,-18.0564,-8.7776
27.28,-18.063,-8.7828
27.3,-18.0773,-8.7879
27.32,-18.0932,-8.7931
27.34,-18.1153,-8.7981
27.36,-18.1412,-8.8031
27.38,-18.1473,-8.8081
27.4,-18.1472,-8.8129
27.42,-18.152,-8.8177
27.44,-18.1403,-8.8226
27.46,-18.1476,-8.8275
27.48,-18.1707,-8.8324
27.5,-18.1878,-8.8374
27.52,-18.2022,-8.8425
27.54,-18.2219,-8.8475
27.56,-18.2301,-8.8525
27.58,-18.237,-8.8575
27.6,-18.2323,-8.8625
27.62,-18.2476,-8.8675
27.64,-18.2669,-8.8723
27.66,-18.2661,-8.877
27.68,-18.2701,-8.8817
27.7,-18.2841,-8.8865
27.72,-18.2861,-8.8913
27.74,-18.2992,-8.8962
27.76,-18.3147,-8.9012
27.78,-18.3206,-8.9063
27.8,-18.3239,-8.9113
27.82,-18.3299,-8.9162
27.84,-18.3433,-8.9209
27.86,-18.3476,-8.9256
27.88,-18.3633,-8.9303
27.9,-18.3716,-8.9349
27.92,-18.3772,-8.9395
27.94,-18.3903,-8.9442
27.96,-18.3977,-8.949
27.98,-18.4205,-8.9537
28,-18.4428,-8.9584
28.02,-18.438,-8.9629
28.04,-18.4167,-8.9675
28.06,-18.4178,-8.972
28.08,-18.4449,-8.9766
28.1,-18.4585,-8.9813
28.12,-18.4704,-8.9861
28.14,-18.4904,-8.991
28.16,-18.4973,-8.9959
28.18,-18.495,-9.0007
28.2,-18.4984,-9.0057
28.22,-18.5156,-9.0106
28.24,-18.5218,-9.0157
28.26,-18.5344,-9.0209
28.28,-18.5528,-9.0263
28.3,-18.5522,-9.0316
28.32,-18.5555,-9.0369
28.34,-18.5846,-9.0422
28.36,-18.5999,-9.0475
28.38,-18.5993,-9.0528
28.4,-18.5865,-9.058
28.42,-18.6083,-9.0633
28.44,-18.6198,-9.0688
28.46,-18.6307,-9.0743
28.48,-18.6325,-9.0797
28.5,-18.6488,-9.0851
28.52,-18.669,-9.0904
28.54,-18.6679,-9.0956
28.56,-18.6873,-9.1008
28.58,-18.7017,-9.106
28.6,-18.6945,-9.1112
28.62,-18.7099,-9.1164
28.64,-18.7165,-9.1217
28.66,-18.7315,-9.127
28.68,-18.7549,-9.1323
28.7,-18.7667,-9.1376
28.72,-18.769,-9.1429
28.74,-18.7861,-9.1481
28.76,-18.7903,-9.1533
28.78,-18.8041,-9.1584
28.8,-18.8159,-9.1634
28.82,-18.8247,-9.1684
28.84,-18.8267,-9.1735
28.86,-18.8332,-9.1787
28.88,-18.8404,-9.1838
28.9,-18.8492,-9.189
28.92,-18.872,-9.194
28.94,-18.8846,-9.1991
28.96,-18.8984,-9.2041
28.98,-18.9009,-9.2091
29,-18.9006,-9.2141
29.02,-18.9124,-9.219
29.04,-18.9299,-9.224
29.06,-18.9335,-9.2288
29.08,-18.9423,-9.2336
29.1,-18.9481,-9.2383
29.12,-18.9623,-9.2431
29.14,-18.9755,-9.2478
29.16,-18.9708,-9.2526
29.18,-18.9717,-9.2574
29.2,-18.9731,-9.2623
29.22,-18.9843,-9.2672
29.24,-18.9863,-9.272
29.26,-18.9982,-9.2767
29.28,-19.0295,-9.2814
29.3,-19.0388,-9.2861
29.32,-19.0471,-9.2908
29.34,-19.0607,-9.2956
29.36,-19.0789,-9.3005
29.38,-19.0723,-9.3053
29.4,-19.0798,-9.3101
29.42,-19.1005,-9.3148
29.44,-19.0949,-9.3195
29.46,-19.1022,-9.3242
29.48,-19.115,-9.3288
29.5,-19.1297,-9.3333
29.52,-19.1381,-9.3378
29.54,-19.1407,-9.3424
29.56,-19.1371,-9.347
29.58,-19.149,-9.3518
29.6,-19.1669,-9.3565
29.62,-19.1764,-9.3613
29.64,-19.1905,-9.366
29.66,-19.1946,-9.3708
29.68,-19.2027,-9.3757
29.7,-19.2241,-9.3807
29.72,-19.2274,-9.3855
29.74,-19.224,-9.3904
29.76,-19.2492,-9.3952
29.78,-19.2498,-9.4002
29.8,-19.2466,-9.4054
29.82,-19.2609,-9.4106
29.84,-19.2745,-9.4158
29.86,-19.2792,-9.4208
29.88,-19.2951,-9.4258
29.9,-19.3158,-9.4309
29.92,-19.3211,-9.4361
29.94,-19.3296,-9.4415
29.96,-19.3541,-9.447
29.98,-19.3745,-9.4526
30,-19.376,-9.4581
30.02,-19.3763,-9.4637
30.04,-19.3672,-9.4691
30.06,-19.3866,-9.4744
30.08,-19.4112,-9.4797
30.1,-19.4281,-9.4849
30.12,-19.4378,-9.4902
30.14,-19.4275,-9.4954
30.16,-19.4341,-9.5006
30.18,-19.4513,-9.5058
30.2,-19.4638,-9.5112
30.22,-19.4948,-9.5166
30.24,-19.5055,-9.522
30.26,-19.4964,-9.5273
30.28,-19.4926,-9.5325
30.3,-19.4917,-9.5375
30.32,-19.515,-9.5425
30.34,-19.5356,-9.5474
30.36,-19.5476,-9.5525
30.38,-19.5604,-9.5575
30.4,-19.5637,-9.5625
30.42,-19.5798,-9.5674
30.44,-19.5959,-9.5722
30.46,-19.591,-9.5772
30.48,-19.5908,-9.5823
30.5,-19.5981,-9.5874
30.52,-19.6222,-9.5924
30.54,-19.6305,-9.5974
30.56,-19.6343,-9.6024
30.58,-19.6462,-9.6074
30.6,-19.6449,-9.6123
30.62,-19.6552,-9.6171
30.64,-19.6582,-9.6218
30.66,-19.6578,-9.6265
30.68,-19.6605,-9.6312
30.7,-19.689,-9.636
30.72,-19.7147,-9.6409
30.74,-19.7151,-9.6458
30.76,-19.7062,-9.6508
30.78,-19.7199,-9.6556
30.8,-19.7385,-9.6605
30.82,-19.7632,-9.6653
30.84,-19.7689,-9.6701
30.86,-19.7622,-9.6749
30.88,-19.7558,-9.6796
30.9,-19.7667,-9.6842
30.92,-19.7794,-9.6889
30.94,-19.8012,-9.6937
30.96,-19.8106,-9.6985
30.98,-19.8218,-9.7034
31,-19.8363,-9.7082
31.02,-19.8466,-9.713
31.04,-19.8423,-9.7176
31.06,-19.8499,-9.7222
31.08,-19.8576,-9.7269
31.1,-19.8531,-9.7316
31.12,-19.8567,-9.7363
31.14,-19.8775,-9.741
31.16,-19.8853,-9.7457
31.18,-19.8936,-9.7505
31.2,-19.8963,-9.7553
31.22,-19.9031,-9.7601
31.24,-19.915,-9.7649
31.26,-19.9333,-9.7698
31.28,-19.9477,-9.7747
31.3,-19.9588,-9.7797
31.32,-19.9653,-9.785
31.34,-19.9643,-9.7905
31.36,-19.9783,-9.7961
31.38,-20.0127,-9.8018
31.4,-20.0029,-9.8075
31.42,-20.0227,-9.813
31.44,-20.0363,-9.8184
31.46,-20.0614,-9.8239
31.48,-20.07,-9.8293
31.5,-20.0733,-9.8348
31.52,-20.0814,-9.8401
31.54,-20.095,-9.8454
31.56,-20.099,-9.8506
31.58,-20.1014,-9.8559
31.6,-20.115,-9.8611
31.62,-20.1291,-9.8663
31.64,-20.1351,-9.8716
31.66,-20.1551,-9.8769
31.68,-20.1597,-9.8822
31.7,-20.1749,-9.8875
31.72,-20.1806,-9.8929
31.74,-20.1883,-9.8982
31.76,-20.2012,-9.9034
31.78,-20.2127,-9.9086
31.8,-20.2216,-9.9137
31.82,-20.2325,-9.9188
31.84,-20.2469,-9.924
31.86,-20.2358,-9.9291
31.88,-20.2342,-9.9341
31.9,-20.2504,-9.9391
31.92,-20.2673,-9.9441
31.94,-20.2885,-9.9491
31.96,-20.2931,-9.9541
31.98,-20.2925,-9.959
32,-20.3027,-9.964
32.02,-20.3242,-9.9689
32.04,-20.3316,-9.9738
32.06,-20.3175,-9.9785
32.08,-20.3234,-9.9833
32.1,-20.3382,-9.9883
32.12,-20.3601,-9.9933
32.14,-20.3774,-9.9984
32.16,-20.3865,-10.0035
32.18,-20.3972,-10.0083
32.2,-20.3961,-10.013
32.22,-20.4111,-10.0174
32.24,-20.4117,-10.0218
32.26,-20.4288,-10.0262
32.28,-20.4316,-10.0308
32.3,-20.4398,-10.0356
32.32,-20.4528,-10.0404
32.34,-20.4744,-10.0454
32.36,-20.4845,-10.0503
32.38,-20.4574,-10.0551
32.4,-20.473,-10.0598
32.42,-20.4936,-10.0644
32.44,-20.5114,-10.069
32.46,-20.5184,-10.0736
32.48,-20.5057,-10.0783
32.5,-20.5283,-10.0829
32.52,-20.5269,-10.0876
32.54,-20.5414,-10.0923
32.56,-20.5529,-10.097
32.58,-20.5604,-10.1017
32.6,-20.5763,-10.1064
32.62,-20.5858,-10.1111
32.64,-20.5914,-10.1159
32.66,-20.5848,-10.1207
32.68,-20.5965,-10.1256
32.7,-20.6144,-10.1305
32.72,-20.6281,-10.1354
32.74,-20.6449,-10.1404
32.76,-20.643,-10.1455
32.78,-20.6583,-10.1506
32.8,-20.6723,-10.1557
32.82,-20.6653,-10.1608
32.84,-20.683,-10.1659
32.86,-20.6894,-10.1711
32.88,-20.7069,-10.1762
32.9,-20.704,-10.1814
32.92,-20.7138,-10.1867
32.94,-20.7312,-10.192
32.96,-20.7312,-10.1974
32.98,-20.7535,-10.2027
33,-20.7563,-10.2081
33.02,-20.7736,-10.2135
33.04,-20.8009,-10.2188
33.06,-20.7999,-10.2241
33.08,-20.8,-10.2294
33.1,-20.8012,-10.2347
33.12,-20.8175,-10.24
33.14,-20.8296,-10.2453
33.16,-20.8528,-10.2505
33.18,-20.8578,-10.2557
33.2,-20.8571,-10.2608
33.22,-20.873,-10.266
33.24,-20.8859,-10.2711
33.26,-20.9103,-10.2761
33.28,-20.9234,-10.2811
33.3,-20.9215,-10.2863
33.32,-20.9334,-10.2916
33.34,-20.939,-10.2969
33.36,-20.9465,-10.3022
33.38,-20.9496,-10.3074
33.4,-20.9579,-10.3124
33.42,-20.9644,-10.3175
33.44,-20.9907,-10.3224
33.46,-20.9968,-10.3274
33.48,-20.9916,-10.3324
33.5,-21.0018,-10.3376
33.52,-21.026,-10.3428
33.54,-21.039,-10.3479
33.56,-21.0508,-10.353
33.58,-21.0639,-10.358
33.6,-21.0778,-10.3629
33.62,-21.0788,-10.3678
33.64,-21.0766,-10.3727
33.66,-21.0811,-10.3775
33.68,-21.0878,-10.3823
33.7,-21.1009,-10.3871
33.72,-21.1064,-10.3919
33.74,-21.1114,-10.3966
33.76,-21.1265,-10.4013
33.78,-21.1285,-10.406
33.8,-21.1442,-10.4106
33.82,-21.1666,-10.4152
33.84,-21.1521,-10.4197
33.86,-21.1467,-10.4242
33.88,-21.156,-10.4288
33.9,-21.1847,-10.4335
33.92,-21.2001,-10.4382
33.94,-21.2029,-10.4431
33.96,-21.1951,-10.4479
33.98,-21.2065,-10.4527
34,-21.2364,-10.4574
34.02,-21.2512,-10.4621
34.04,-21.2526,-10.4667
34.06,-21.2597,-10.4714
34.08,-21.2591,-10.4761
34.1,-21.2575,-10.4809
34.12,-21.2697,-10.4857
34.14,-21.2809,-10.4906
34.16,-21.2874,-10.4955
34.18,-21.3012,-10.5004
34.2,-21.3149,-10.5054
34.22,-21.3185,-10.5104
34.24,-21.3259,-10.5154
34.26,-21.3382,-10.5204
34.28,-21.3409,-10.5255
34.3,-21.3458,-10.5307
34.32,-21.3635,-10.5358
34.34,-21.38,-10.541
34.36,-21.3915,-10.5461
34.38,-21.3984,-10.5512
34.4,-21.4118,-10.5565
34.42,-21.4166,-10.5619
34.44,-21.4185,-10.5673
34.46,-21.4298,-10.5728
34.48,-21.4381,-10.5783
34.5,-21.4592,-10.5837
34.52,-21.4643,-10.5889
34.54,-21.4678,-10.5941
34.56,-21.4775,-10.5993
34.58,-21.4899,-10.6047
34.6,-21.5182,-10.61
34.62,-21.522,-10.6153
34.64,-21.5248,-10.6205
34.66,-21.551,-10.6255
34.68,-21.5688,-10.6307
34.7,-21.5919,-10.6359
34.72,-21.595,-10.6411
34.74,-21.5868,-10.6463
34.76,-21.597,-10.6516
34.78,-21.6066,-10.6569
34.8,-21.6058,-10.6622
34.82,-21.6054,-10.6675
34.84,-21.6138,-10.6729
34.86,-21.6363,-10.6783
34.88,-21.6561,-10.6836
34.9,-21.6742,-10.6889
34.92,-21.6832,-10.6939
34.94,-21.6923,-10.6988
34.96,-21.7175,-10.7036
34.98,-21.7134,-10.7084
35,-21.7124,-10.7132
35.02,-21.7009,-10.718
35.04,-21.7059,-10.7228
35.06,-21.7343,-10.7277
35.08,-21.7442,-10.7326
35.1,-21.7688,-10.7375
35.12,-21.7657,-10.7424
35.14,-21.7793,-10.7473
35.16,-21.7843,-10.7522
35.18,-21.7948,-10.757
35.2,-21.8043,-10.7618
35.22,-21.8177,-10.7667
35.24,-21.8197,-10.7716
35.26,-21.8291,-10.7765
35.28,-21.8453,-10.7815
35.3,-21.8564,-10.7864
35.32,-21.858,-10.7912
35.34,-21.86,-10.796
35.36,-21.861,-10.8007
35.38,-21.8837,-10.8053
35.4,-21.894,-10.8098
35.42,-21.9038,-10.8142
