Time,Force,Rotation,Torque
(s),(mN),(deg),(N-mm)
246.281,1306.2817,21.7441,-24.34
246.331,1293.0357,21.8442,-24.4863
246.381,1298.0816,21.9443,-24.4565
246.431,1287.5888,22.0442,-24.6125
246.481,1272.8688,22.1442,-24.7141
246.531,1291.8487,22.2446,-24.7692
246.581,1278.3282,22.3442,-24.9243
246.631,1283.6431,22.4443,-25.0819
246.681,1288.3786,22.5442,-25.2204
246.731,1279.2631,22.6442,-25.3788
246.781,1290.1126,22.7441,-25.49
246.831,1281.5057,22.8443,-25.6035
246.881,1276.0797,22.9443,-25.6257
246.931,1286.2784,23.0443,-25.7396
246.981,1278.1975,23.1443,-25.9107
247.031,1291.617,23.2444,-26.0071
247.081,1281.1056,23.3439,-26.242
247.131,1278.1832,23.4438,-26.3191
247.181,1290.3718,23.5441,-26.3892
247.231,1274.9301,23.644,-26.4452
247.281,1290.8552,23.744,-26.7064
247.331,1275.61,23.8439,-26.8044
247.381,1281.5382,23.9439,-26.9189
247.431,1283.1645,24.0444,-26.9023
247.481,1275.8344,24.1441,-27.1401
247.531,1283.7141,24.2439,-27.2496
247.581,1282.3075,24.344,-27.3398
247.631,1275.7328,24.4439,-27.4599
247.681,1281.0509,24.5439,-27.6791
247.731,1273.1743,24.6441,-27.6872
247.781,1283.2458,24.7438,-27.8583
247.831,1273.836,24.844,-27.786
247.881,1272.8494,24.9439,-27.9817
247.931,1282.1769,25.0439,-28.2407
247.981,1270.1112,25.1438,-28.3087
248.031,1280.071,25.2437,-28.3171
248.081,1274.5888,25.344,-28.4232
248.131,1270.0742,25.4442,-28.6273
248.181,1279.4336,25.5439,-28.7932
248.231,1271.0127,25.6438,-28.8416
248.281,1281.8776,25.7442,-29.1199
248.331,1273.8326,25.8444,-29.1448
248.381,1265.4221,25.9439,-29.1905
248.431,1280.6637,26.0438,-29.3118
248.481,1268.4799,26.144,-29.3208
248.531,1279.0096,26.2438,-29.4976
248.581,1266.5834,26.3439,-29.6066
248.631,1267.267,26.4441,-29.765
248.681,1273.0284,26.544,-29.8328
248.731,1259.4192,26.6439,-30.0556
248.781,1276.0495,26.7439,-30.1639
248.831,1270.5179,26.844,-30.1787
248.881,1262.6301,26.9435,-30.2832
248.931,1276.9386,27.0437,-30.4972
248.981,1263.4097,27.1438,-30.5717
249.031,1270.1185,27.2441,-30.741
249.081,1267.5049,27.3439,-30.7163
249.131,1262.4253,27.4438,-30.9226
249.181,1275.7846,27.544,-30.9803
249.231,1265.139,27.6442,-31.168
249.281,1270.5243,27.7438,-31.2408
249.331,1265.8117,27.8436,-31.3415
249.381,1264.3235,27.9438,-31.5609
249.431,1274.1228,28.0437,-31.6576
249.481,1259.0165,28.1439,-31.7451
249.531,1267.5891,28.2437,-31.9716
249.581,1267.4025,28.3437,-32.0561
249.631,1257.9936,28.4436,-32.0899
249.681,1267.923,28.5437,-32.1907
249.731,1252.1844,28.6438,-32.3801
249.781,1260.4223,28.743,-32.4545
249.831,1259.9025,28.8436,-32.5781
249.881,1253.4513,28.9437,-32.6454
249.931,1258.4627,29.0435,-32.7537
249.981,1247.2802,29.1437,-32.8446
250.031,1261.0937,29.2437,-32.9708
250.081,1253.9008,29.3437,-33.1676
250.131,1248.686,29.4441,-33.2827
250.181,1261.6663,29.5436,-33.3595
250.231,1244.5056,29.6433,-33.6001
250.281,1249.2503,29.7437,-33.6834
250.331,1253.0481,29.8436,-33.7838
250.381,1242.6155,29.9436,-33.8927
250.431,1257.0727,30.0436,-34.0234
250.481,1242.902,30.1436,-34.1919
250.531,1252.6381,30.2435,-34.3486
250.581,1250.7892,30.3436,-34.4824
250.631,1238.5595,30.4437,-34.5866
250.681,1252.0025,30.5433,-34.7277
250.731,1244.6338,30.6434,-34.7892
250.781,1249.3247,30.7437,-34.9535
250.831,1245.4323,30.8436,-35.0831
250.881,1240.5646,30.9437,-35.1276
250.931,1246.2028,31.0435,-35.2945
250.981,1233.2064,31.1434,-35.4956
251.031,1244.7666,31.2438,-35.5893
251.081,1241.1147,31.3435,-35.7606
251.116,1239.2235,31.4137,-35.7495
251.117,1238.4938,31.4157,-35.7521
275.49,1381.2906,1.8331,-2.8977
275.54,1381.7466,1.8343,-2.974
275.59,1376.4734,1.9122,-3.1097
275.64,1388.7185,2.0155,-3.1541
275.69,1379.0973,2.1156,-3.2825
275.74,1382.9197,2.2154,-3.3448
275.79,1386.4299,2.3153,-3.5179
275.84,1378.1186,2.416,-3.7438
275.89,1386.6684,2.5152,-3.8481
275.94,1373.7458,2.6154,-3.903
275.99,1382.6077,2.7154,-4.0223
276.04,1382.3903,2.8153,-4.1225
276.09,1368.1749,2.9153,-4.1487
276.14,1390.6007,3.0156,-4.3283
276.19,1375.5549,3.1151,-4.3323
276.24,1379.9635,3.2156,-4.4634
276.29,1381.9839,3.3153,-4.6383
276.34,1370.9162,3.4155,-4.7386
276.39,1386.0171,3.5154,-4.8881
276.44,1372.2548,3.6152,-4.9435
276.49,1374.8236,3.7151,-5.1212
276.54,1378.4972,3.8153,-5.1569
276.59,1364.7072,3.9154,-5.2339
276.64,1382.4365,4.0154,-5.4043
276.69,1367.071,4.115,-5.544
276.74,1373.5176,4.2153,-5.6129
276.79,1374.0579,4.3154,-5.6781
276.84,1363.6104,4.4152,-5.8107
276.89,1378.33,4.5153,-5.958
276.94,1366.596,4.615,-6.0232
276.99,1370.358,4.7148,-6.1666
277.04,1372.3027,4.8153,-6.2784
277.09,1356.6239,4.915,-6.4426
277.14,1375.6315,5.0151,-6.5931
277.19,1364.0341,5.1151,-6.6143
277.24,1368.5896,5.2149,-6.706
277.29,1371.7878,5.3149,-6.7428
277.34,1360.4491,5.415,-6.9689
277.39,1373.6057,5.5149,-7.0042
277.44,1360.7662,5.6145,-7.1613
277.49,1365.3479,5.7153,-7.2003
277.54,1368.701,5.8149,-7.4195
277.59,1356.7929,5.9149,-7.4687
277.64,1372.7547,6.0155,-7.6064
277.69,1361.3392,6.115,-7.7319
277.74,1361.9181,6.2147,-7.9152
277.79,1363.9778,6.3149,-7.9055
277.84,1353.6241,6.4148,-7.9451
277.89,1367.3655,6.5147,-8.1466
277.94,1356.0343,6.615,-8.354
277.99,1355.5512,6.7149,-8.5109
278.04,1353.4321,6.8149,-8.4365
278.09,1342.5539,6.915,-8.6519
278.14,1354.4592,7.015,-8.7318
278.19,1345.6059,7.1145,-8.8203
278.24,1343.7536,7.2147,-8.871
278.29,1348.7561,7.3148,-9.0481
278.34,1337.5922,7.4145,-9.0958
278.39,1347.1903,7.515,-9.1672
278.44,1337.6181,7.6149,-9.2557
278.49,1332.3359,7.7148,-9.332
278.54,1343.0789,7.8154,-9.427
278.59,1326.4997,7.9148,-9.512
278.64,1342.8794,8.0149,-9.7317
278.69,1331.9041,8.1148,-9.7048
278.74,1329.8244,8.2147,-9.8201
278.79,1335.3578,8.3148,-10.0049
278.84,1320.0485,8.4147,-10.0015
278.89,1330.0706,8.5147,-10.0753
278.94,1327.9511,8.6147,-10.1775
278.99,1317.3816,8.7147,-10.2983
279.04,1331.5326,8.8147,-10.3536
279.09,1320.8227,8.9146,-10.5326
279.14,1322.2876,9.0141,-10.6434
279.19,1322.7047,9.1147,-10.6048
279.24,1313.7695,9.2145,-10.6656
279.29,1326.033,9.3148,-10.8787
279.34,1314.7042,9.4146,-10.8526
279.39,1319.3704,9.5145,-10.9584
279.44,1317.5577,9.6151,-11.065
279.49,1308.633,9.7147,-11.1147
279.54,1322.3476,9.8143,-11.1757
279.59,1307.3473,9.9145,-11.312
279.64,1314.0317,10.0144,-11.4521
279.69,1315.1628,10.1144,-11.5526
279.74,1305.1232,10.2147,-11.6141
279.79,1319.2834,10.3142,-11.8008
279.84,1306.2978,10.4145,-11.8104
279.89,1313.2787,10.5143,-11.7905
279.94,1310.8513,10.6141,-11.9806
279.99,1307.0022,10.7145,-12.0295
280.04,1317.7381,10.8142,-12.1391
280.09,1302.8868,10.9142,-12.2958
280.14,1310.3369,11.0142,-12.3311
280.19,1312.6566,11.1144,-12.5722
280.24,1306.2648,11.2143,-12.5227
280.29,1318.825,11.3142,-12.6252
280.34,1302.9794,11.4147,-12.7315
280.39,1306.6208,11.5143,-12.8433
280.44,1308.6394,11.614,-12.8464
280.49,1300.1143,11.7147,-13.1571
280.54,1309.5509,11.8144,-13.1816
280.59,1295.5971,11.9141,-13.2231
280.64,1303.1006,12.0144,-13.2799
280.69,1303.7167,12.1141,-13.5193
280.74,1291.8814,12.2142,-13.6227
280.79,1309.4963,12.3142,-13.5769
280.84,1297.702,12.4142,-13.7541
280.89,1304.8359,12.5143,-13.8304
280.94,1299.2845,12.6139,-13.9601
280.99,1297.91,12.714,-14.0402
281.04,1309.7006,12.8143,-14.0886
281.09,1296.0711,12.9142,-14.2985
281.14,1300.3205,13.0141,-14.3902
281.19,1302.0662,13.1142,-14.457
281.24,1292.0272,13.2145,-14.7115
281.29,1304.589,13.3143,-14.6757
281.34,1291.231,13.4141,-14.7644
281.39,1295.3699,13.5143,-14.8785
281.44,1296.9066,13.6141,-15.0129
281.49,1288.1309,13.7139,-15.1475
281.54,1301.5981,13.8142,-15.2206
281.59,1288.9985,13.9141,-15.2472
281.64,1295.1859,14.0141,-15.4889
281.69,1298.6822,14.114,-15.5342
281.74,1287.732,14.2143,-15.736
281.79,1299.7456,14.3138,-15.6547
281.84,1293.5184,14.414,-15.9477
281.89,1292.5093,14.5141,-15.9749
281.94,1296.1097,14.6137,-16.1287
281.99,1286.865,14.7142,-16.2435
282.04,1301.3315,14.814,-16.3376
282.09,1288.0664,14.914,-16.4757
282.14,1296.6894,15.0146,-16.5387
282.19,1296.0255,15.1142,-16.6657
282.24,1289.7366,15.2141,-16.7552
282.29,1301.7271,15.3141,-16.9526
282.34,1285.1648,15.4141,-16.986
282.39,1294.2507,15.5141,-17.053
282.44,1294.9324,15.6142,-17.3243
282.49,1284.7377,15.7141,-17.3812
282.54,1302.8456,15.8142,-17.4429
282.59,1289.9138,15.914,-17.5653
282.64,1296.0733,16.0143,-17.5968
282.69,1296.6869,16.1142,-17.869
282.74,1292.7272,16.2137,-17.9325
282.79,1301.7176,16.3142,-17.9892
282.84,1296.1336,16.4138,-18.0257
282.89,1293.1271,16.5143,-18.2042
282.94,1300.4913,16.6141,-18.3763
282.99,1295.2406,16.714,-18.5263
283.04,1297.6921,16.8147,-18.6401
283.09,1291.2081,16.9142,-18.6707
283.14,1296.4851,17.014,-18.8471
283.19,1301.5471,17.1142,-18.8889
283.24,1291.8032,17.214,-18.9946
283.29,1302.5385,17.3141,-19.1707
283.34,1295.7981,17.4141,-19.3171
283.39,1294.6535,17.5139,-19.3731
283.44,1302.5975,17.6141,-19.5189
283.49,1290.0577,17.7139,-19.6866
283.54,1299.7377,17.8141,-19.8437
283.59,1292.5084,17.914,-19.843
283.64,1292.7186,18.0139,-19.9678
283.69,1304.1587,18.1139,-20.1137
283.74,1291.762,18.2139,-20.1553
283.79,1301.9055,18.3142,-20.3251
283.84,1295.8267,18.414,-20.472
283.89,1295.8945,18.5139,-20.5536
283.94,1306.2929,18.6141,-20.7369
283.99,1295.3261,18.7143,-20.8365
284.04,1298.853,18.8137,-20.9268
284.09,1295.9957,18.9142,-21.0926
284.14,1290.0224,19.0142,-21.2481
284.19,1308.9899,19.1138,-21.1996
284.24,1285.8136,19.2143,-21.3601
284.29,1294.4981,19.3139,-21.3918
284.34,1294.2911,19.4138,-21.5797
284.39,1290.9476,19.5141,-21.7936
284.44,1303.9094,19.614,-21.8253
284.49,1291.2602,19.7139,-21.9752
284.54,1302.1677,19.8136,-22.0862
284.59,1294.3058,19.9138,-22.1933
284.64,1288.8886,20.014,-22.2731
284.69,1302.9702,20.1139,-22.3728
284.74,1274.1824,20.2138,-22.4006
284.79,1284.512,20.3138,-22.4532
284.84,1285.1346,20.4143,-22.5738
284.89,1277.1944,20.514,-22.7362
284.94,1288.8227,20.6137,-22.8594
284.99,1273.7879,20.7141,-22.8967
285.04,1284.3641,20.814,-23.0407
285.09,1279.7953,20.9138,-23.1925
285.14,1275.6302,21.0139,-23.2207
285.19,1289.9722,21.1138,-23.4708
285.24,1279.8206,21.2138,-23.603
285.29,1282.979,21.3139,-23.6449
285.34,1285.3379,21.414,-23.7786
285.39,1275.5153,21.5136,-23.8574
285.44,1288.298,21.6136,-24.1545
285.49,1273.7372,21.7138,-24.0721
285.54,1282.27,21.8134,-24.1787
285.59,1282.7394,21.914,-24.4329
285.64,1274.2887,22.0138,-24.4927
285.69,1288.5193,22.1137,-24.6124
285.74,1274.8109,22.2142,-24.7547
285.79,1281.7398,22.3138,-24.7755
285.84,1281.4149,22.4138,-24.967
285.89,1273.5633,22.5138,-25.0844
285.94,1289.775,22.6137,-25.1662
285.99,1276.0074,22.7136,-25.3075
286.04,1268.5103,22.8139,-25.316
286.09,1264.2977,22.9138,-25.4067
286.14,1256.0369,23.0138,-25.594
286.19,1271.2123,23.1137,-25.6705
286.24,1258.6961,23.2139,-25.7913
286.29,1263.2903,23.3138,-25.9274
286.34,1264.9772,23.4133,-26.1236
286.39,1257.0412,23.5136,-26.1539
286.44,1270.3104,23.6133,-26.3578
286.49,1258.4056,23.7136,-26.4199
286.54,1263.1503,23.8136,-26.4843
286.59,1267.0664,23.9135,-26.6045
286.64,1260.3083,24.0141,-26.7222
286.69,1270.5905,24.1136,-26.8641
286.74,1261.9907,24.2135,-27.0381
286.79,1263.3424,24.3134,-27.1417
286.84,1264.9053,24.4134,-27.2622
286.89,1256.7972,24.5135,-27.3842
286.94,1277.3542,24.6137,-27.4496
286.99,1262.3043,24.7135,-27.5892
287.04,1259.4364,24.8134,-27.6455
287.09,1269.3497,24.9137,-27.7637
287.14,1258.0836,25.0134,-28.0352
287.19,1273.788,25.1134,-27.9997
287.24,1263.6881,25.2131,-28.1747
287.29,1261.3682,25.3134,-28.2485
287.34,1267.9902,25.4132,-28.388
287.39,1257.7976,25.5134,-28.5012
287.44,1267.073,25.6132,-28.6889
287.49,1268.3684,25.7133,-28.8813
287.54,1263.1776,25.8135,-28.9526
287.59,1275.7623,25.9134,-29.0219
287.64,1265.7273,26.0131,-29.2617
287.69,1274.039,26.1134,-29.3101
287.74,1260.0832,26.2133,-29.4341
287.79,1262.0505,26.3131,-29.5783
287.84,1274.3474,26.4134,-29.7182
287.89,1256.3313,26.5133,-29.7548
287.94,1272.3023,26.6132,-29.9398
287.99,1270.5777,26.7133,-30.021
288.04,1260.7094,26.8132,-29.9747
288.09,1275.9004,26.9131,-30.2915
288.14,1263.144,27.0129,-30.384
288.19,1265.8159,27.1128,-30.435
288.24,1262.0194,27.2132,-30.4816
288.29,1261.9439,27.3132,-30.6532
288.34,1269.1469,27.4131,-30.812
288.39,1257.3835,27.5132,-30.9501
288.44,1261.7859,27.6136,-31.0717
288.49,1264.2926,27.7132,-31.0943
288.54,1250.0342,27.8129,-31.2187
288.59,1264.9657,27.9129,-31.2842
288.64,1251.7976,28.013,-31.5442
288.69,1257.5532,28.1128,-31.5779
288.74,1257.3972,28.2131,-31.8351
288.79,1247.5784,28.3129,-31.9087
288.84,1259.4252,28.413,-32.007
288.89,1254.4045,28.5131,-32.1206
288.94,1257.0492,28.613,-32.334
288.99,1258.1005,28.7126,-32.3029
289.04,1246.3107,28.8127,-32.4016
289.09,1257.7788,28.9129,-32.5474
289.14,1243.9928,29.0126,-32.7187
289.19,1251.1457,29.1129,-32.7826
289.24,1256.4965,29.2129,-32.9635
289.29,1250.0148,29.313,-33.0618
289.34,1260.4375,29.4136,-33.2114
289.39,1246.4368,29.5129,-33.3154
289.44,1247.4685,29.6128,-33.4522
289.49,1251.1131,29.713,-33.663
289.54,1241.7579,29.8128,-33.7104
289.59,1254.2058,29.9127,-33.837
289.64,1246.2722,30.013,-34.0491
289.69,1242.9212,30.1128,-34.0819
289.74,1250.7486,30.2128,-34.2221
289.79,1240.1822,30.3129,-34.3803
289.84,1248.6417,30.4129,-34.5584
289.89,1246.6218,30.5129,-34.6011
289.94,1242.5872,30.6123,-34.8393
289.99,1248.8902,30.7128,-34.909
290.04,1237.0784,30.8127,-35.0661
290.09,1255.1349,30.9129,-35.1472
290.14,1243.5554,31.0128,-35.1687
290.19,1242.0613,31.1128,-35.3086
290.24,1248.0229,31.2134,-35.6001
290.29,1237.957,31.313,-35.6043
290.34,1250.7324,31.4128,-35.8523
290.39,1239.0467,31.5128,-35.9387
290.44,1240.1223,31.6127,-35.9867
290.474,1240.9186,31.6808,-36.1202
290.475,1241.2761,31.6828,-36.1205
314.852,1373.4883,2.0916,-2.996
314.902,1376.0537,2.0928,-3.0357
314.952,1365.7348,2.1691,-3.0522
315.002,1377.6946,2.2724,-3.1507
315.052,1372.8831,2.3721,-3.1898
315.102,1374.9933,2.4723,-3.4147
315.152,1378.3405,2.5722,-3.4763
315.202,1366.3797,2.672,-3.5837
315.252,1380.6436,2.7718,-3.7678
315.302,1376.4015,2.8718,-3.8166
315.352,1372.9428,2.9722,-3.9397
315.402,1378.2789,3.072,-4.1854
315.452,1365.8843,3.172,-4.1181
315.502,1380.1478,3.2719,-4.3556
315.552,1370.4138,3.3718,-4.4358
315.602,1372.6357,3.472,-4.5402
315.652,1382.1294,3.5715,-4.6361
315.702,1368.8136,3.6719,-4.7228
315.752,1377.4111,3.7718,-4.8666
315.802,1371.4635,3.8718,-5.0256
315.852,1370.2532,3.9719,-5.0948
315.902,1374.39,4.072,-5.2228
315.952,1366.3992,4.1718,-5.2651
316.002,1374.5589,4.2724,-5.477
316.052,1367.4625,4.3718,-5.5419
316.102,1366.8481,4.4722,-5.724
316.152,1375.5293,4.572,-5.7252
316.202,1364.8151,4.6718,-5.8069
316.252,1373.7332,4.7719,-5.9041
316.302,1366.7247,4.8718,-6.1245
316.352,1362.8839,4.9717,-6.1781
316.402,1371.0765,5.0719,-6.2973
316.452,1360.3853,5.1718,-6.4073
316.502,1374.6458,5.2717,-6.4916
316.552,1363.7911,5.3716,-6.666
316.602,1358.4387,5.4716,-6.8592
316.652,1366.6307,5.5718,-6.7997
316.702,1355.0411,5.6719,-6.9718
316.752,1368.739,5.7717,-7.0094
316.802,1358.9205,5.8718,-7.1485
316.852,1359.3482,5.9719,-7.2857
316.902,1361.6083,6.072,-7.5133
316.952,1353.7794,6.1718,-7.4892
317.002,1371.6084,6.2718,-7.5994
317.052,1351.9847,6.3718,-7.745
317.102,1355.7174,6.4717,-7.8545
317.152,1362.3769,6.572,-7.971
317.202,1349.5485,6.6717,-8.0715
317.252,1362.8365,6.7718,-8.2159
317.302,1352.1506,6.8715,-8.3445
317.352,1353.6047,6.9721,-8.3368
317.402,1357.1856,7.0718,-8.5104
317.452,1343.3597,7.1713,-8.6219
317.502,1352.4966,7.2717,-8.623
317.552,1335.7813,7.3718,-8.8428
317.602,1340.8593,7.4718,-8.8568
317.652,1339.2484,7.5717,-9.0255
317.702,1335.9152,7.6717,-9.2372
317.752,1343.1545,7.7719,-9.319
317.802,1326.5946,7.8718,-9.3876
317.852,1335.4816,7.9717,-9.4458
317.902,1335.2051,8.0717,-9.6368
317.952,1328.4669,8.1716,-9.6865
318.002,1343.0743,8.2716,-9.7638
318.052,1327.8641,8.3718,-9.8736
318.102,1332.1751,8.4716,-9.8549
318.152,1326.8101,8.5715,-9.9022
318.202,1319.3375,8.6713,-10.069
318.252,1332.8947,8.7717,-10.2541
318.302,1321.7958,8.8717,-10.2646
318.352,1328.7762,8.9711,-10.3276
318.402,1322.6384,9.0715,-10.4723
318.452,1321.3207,9.1714,-10.6336
318.502,1329.5661,9.2716,-10.8022
318.552,1317.1095,9.3716,-10.852
318.602,1324.5782,9.4714,-10.8158
318.652,1321.752,9.5716,-10.8646
318.702,1314.9207,9.6717,-11.0648
318.752,1327.8159,9.7715,-11.1971
318.802,1308.8552,9.8716,-11.1829
318.852,1318.8468,9.9715,-11.3471
318.902,1311.712,10.0713,-11.3905
318.952,1312.7949,10.1719,-11.4239
319.002,1322.9716,10.2714,-11.6114
319.052,1306.3859,10.3714,-11.6598
319.102,1311.2265,10.4717,-11.8553
319.152,1308.9498,10.5715,-11.7537
319.202,1302.9506,10.6712,-11.82
319.252,1315.4312,10.7711,-11.9532
319.302,1301.775,10.8712,-12.0262
319.352,1306.9072,10.9715,-12.1847
319.402,1304.6691,11.0714,-12.213
319.452,1299.87,11.1714,-12.3895
319.502,1309.8975,11.2716,-12.5023
319.552,1300.243,11.3715,-12.5858
319.602,1301.0921,11.4719,-12.6843
319.652,1303.594,11.5715,-12.6989
319.702,1297.8551,11.6712,-12.9564
319.752,1308.8331,11.7716,-12.9632
319.802,1298.9881,11.8711,-12.9744
319.852,1298.612,11.9716,-13.1418
319.902,1303.88,12.0712,-13.3248
319.952,1301.2505,12.1712,-13.4146
320.002,1310.8957,12.2716,-13.4958
320.052,1302.0958,12.3713,-13.5187
320.102,1301.9413,12.4713,-13.6556
320.152,1306.2221,12.5707,-13.8507
320.202,1293.1385,12.6712,-13.887
320.252,1304.7045,12.771,-13.8668
320.302,1298.2382,12.8714,-14.1443
320.352,1292.5769,12.9711,-14.0748
320.402,1301.2964,13.0712,-14.1756
320.452,1291.9163,13.1711,-14.2897
320.502,1303.9596,13.2716,-14.4127
320.552,1294.4018,13.3712,-14.5979
320.602,1295.974,13.4713,-14.5867
320.652,1304.711,13.5712,-14.6344
320.702,1286.6434,13.6712,-14.943
320.752,1300.6105,13.7713,-15.04
320.802,1295.5859,13.8711,-15.1554
320.852,1291.8588,13.9711,-15.2079
320.902,1305.5058,14.0711,-15.2608
320.952,1291.024,14.1712,-15.4237
321.002,1303.4782,14.2711,-15.631
321.052,1299.5569,14.3705,-15.7315
321.102,1292.4926,14.4711,-15.6909
321.152,1306.5495,14.571,-15.9515
321.202,1292.2469,14.671,-16.1039
321.252,1298.562,14.7709,-16.1307
321.302,1297.582,14.871,-16.276
321.352,1293.1271,14.9711,-16.3253
321.402,1307.7183,15.0713,-16.4787
321.452,1292.3328,15.171,-16.629
321.502,1302.1625,15.2708,-16.7377
321.552,1296.8284,15.3711,-16.8207
321.602,1291.4035,15.4709,-16.9617
321.652,1309.0459,15.5711,-17.0002
321.702,1287.8504,15.6709,-17.089
321.752,1298.5907,15.771,-17.2758
321.802,1299.2619,15.8708,-17.3594
321.852,1294.1538,15.9711,-17.4789
321.902,1306.536,16.071,-17.6299
321.952,1300.8065,16.1703,-17.6803
322.002,1299.848,16.2709,-17.9604
322.052,1298.1236,16.3709,-17.9762
322.102,1294.4614,16.4711,-18.051
322.152,1309.6823,16.5712,-18.2048
322.202,1296.6584,16.671,-18.2698
322.252,1298.877,16.7709,-18.4091
322.302,1302.5024,16.8712,-18.625
322.352,1292.2291,16.971,-18.6641
322.402,1310.6333,17.0711,-18.6741
322.452,1296.8996,17.171,-18.9704
322.502,1298.8858,17.2708,-19.021
322.552,1302.7546,17.3713,-19.22
322.602,1295.8472,17.4708,-19.2199
322.652,1310.7487,17.5709,-19.1956
322.702,1298.2042,17.6709,-19.5149
322.752,1299.8097,17.7709,-19.6298
322.802,1304.666,17.8709,-19.7689
322.852,1295.7575,17.9704,-19.8783
322.902,1312.063,18.0706,-19.9467
322.952,1304.7342,18.171,-20.1287
323.002,1303.3242,18.2709,-20.217
323.052,1309.1704,18.3709,-20.3191
323.102,1300.1361,18.4707,-20.2902
323.152,1314.6452,18.5708,-20.5899
323.202,1299.9405,18.6712,-20.7853
323.252,1300.2526,18.7707,-20.7909
323.302,1305.8045,18.8708,-20.8827
323.352,1300.8325,18.9707,-21.1193
323.402,1312.5859,19.0707,-21.1667
323.452,1305.7463,19.1707,-21.3025
323.502,1303.4059,19.2706,-21.354
323.552,1310.8943,19.3709,-21.4907
323.602,1302.1193,19.4708,-21.6603
323.652,1309.5609,19.5708,-21.7708
323.702,1306.246,19.6707,-21.8572
323.752,1304.1722,19.7704,-21.9813
323.802,1315.9237,19.8704,-22.0232
323.852,1302.8961,19.9703,-22.2434
323.902,1314.621,20.0708,-22.3145
323.952,1307.3771,20.1705,-22.399
324.002,1308.1604,20.2707,-22.5008
324.052,1317.3109,20.3705,-22.7442
324.102,1302.119,20.4708,-22.8696
324.152,1318.4177,20.5706,-22.9545
324.202,1307.7177,20.6707,-23.0689
324.252,1307.1469,20.7704,-23.2392
324.302,1319.7343,20.8705,-23.3032
324.352,1309.7501,20.9704,-23.4859
324.402,1316.9811,21.0705,-23.4513
324.452,1289.2232,21.1705,-23.5235
324.502,1288.7938,21.2704,-23.6374
324.552,1294.6907,21.3705,-23.7767
324.602,1278.8651,21.4705,-23.7522
324.652,1286.8119,21.57,-23.8748
324.702,1284.4791,21.6704,-23.9808
324.752,1277.3581,21.7704,-24.049
324.802,1291.1128,21.8705,-24.2926
324.852,1277.1227,21.9705,-24.3804
324.902,1287.9738,22.0705,-24.4737
324.952,1283.7766,22.1705,-24.6847
325.002,1275.9148,22.2708,-24.6906
325.052,1290.215,22.3705,-24.8456
325.102,1279.4646,22.4706,-24.8814
325.152,1284.7888,22.5705,-24.9964
325.202,1280.1613,22.6705,-25.1292
325.252,1278.5774,22.7708,-25.2296
325.302,1289.0465,22.8706,-25.2856
325.352,1271.5389,22.9706,-25.5282
325.402,1281.939,23.0703,-25.6678
325.452,1286.8841,23.1707,-25.7909
325.502,1278.093,23.2706,-25.8664
325.552,1290.4291,23.37,-26.0703
325.602,1276.6647,23.4702,-26.0894
325.652,1279.2149,23.5704,-26.3107
325.702,1282.7021,23.6704,-26.4304
325.752,1274.1463,23.7703,-26.4726
325.802,1285.3795,23.8702,-26.6888
325.852,1273.5572,23.9702,-26.7165
325.902,1279.3472,24.0705,-26.8547
325.952,1280.429,24.1703,-26.9666
326.002,1271.0031,24.2703,-27.082
326.052,1285.5132,24.3703,-27.1955
326.102,1270.4116,24.4702,-27.4493
326.152,1272.4104,24.5705,-27.512
326.202,1281.2204,24.6703,-27.5417
326.252,1275.2235,24.7702,-27.6775
326.302,1284.3055,24.8703,-27.8223
326.352,1274.1004,24.9701,-27.9663
326.402,1274.0998,25.0703,-27.9898
326.452,1278.4556,25.1699,-28.2293
326.502,1271.2374,25.2701,-28.3486
326.552,1281.4699,25.3704,-28.2829
326.602,1270.8657,25.4702,-28.4053
326.652,1273.363,25.5701,-28.6564
326.702,1280.2275,25.6703,-28.7785
326.752,1268.8079,25.7704,-28.922
326.802,1284.0272,25.8705,-29.0184
326.852,1271.8432,25.9703,-29.1761
326.902,1275.8876,26.0702,-29.2856
326.952,1275.8332,26.1703,-29.4569
327.002,1267.2237,26.2702,-29.456
327.052,1280.4329,26.3703,-29.5331
327.102,1270.1232,26.4702,-29.6669
327.152,1271.2604,26.5702,-29.8871
327.202,1280.9484,26.6701,-29.9837
327.252,1267.1189,26.7701,-30.0499
327.302,1281.8382,26.8702,-30.1826
327.352,1272.6426,26.97,-30.2157
327.402,1271.1015,27.0699,-30.3855
327.452,1279.8581,27.17,-30.4732
327.502,1272.5095,27.2703,-30.6137
327.552,1274.879,27.37,-30.6287
327.602,1271.5158,27.47,-30.8799
327.652,1268.398,27.57,-30.9013
327.702,1281.7675,27.6702,-31.0521
327.752,1270.4531,27.7699,-31.2567
327.802,1281.1519,27.8701,-31.2462
327.852,1275.6574,27.97,-31.4194
327.902,1274.3335,28.0701,-31.5333
327.952,1281.4521,28.1702,-31.5986
328.002,1267.7649,28.27,-31.8055
328.052,1280.0817,28.37,-31.7947
328.102,1271.5414,28.4699,-32.1119
328.152,1270.8781,28.5701,-32.1154
328.202,1281.9381,28.67,-32.3009
328.252,1263.7454,28.7694,-32.4139
328.302,1274.1064,28.8699,-32.5729
328.352,1271.9601,28.9699,-32.6247
328.402,1264.2883,29.07,-32.7297
328.452,1275.5822,29.17,-32.8451
328.502,1266.5894,29.27,-33.0378
