Time,Displacement,Force,Rotation,Torque
50.514,1.6502,0.0002,4.0911,0.00041
50.534,1.6502,0.0002,4.1083,0.00042
50.554,1.6502,0.0002,4.1255,0.00042
50.574,1.6502,0.0002,4.1431,0.00042
50.594,1.6502,0.0002,4.1613,0.00041
50.614,1.6502,0.0002,4.1802,0.00042
50.634,1.6502,0.0002,4.1998,0.00042
50.654,1.6502,0.0002,4.2204,0.00041
50.674,1.6502,0.0002,4.2422,0.00043
50.694,1.6502,0.0002,4.2648,0.00044
50.714,1.6502,0.0002,4.2872,0.00044
50.734,1.6502,0.0002,4.3093,0.00043
50.754,1.6502,0.0002,4.3311,0.00044
50.774,1.6502,0.0002,4.3521,0.00044
50.794,1.6502,0.0002,4.3727,0.00045
50.814,1.6502,0.0002,4.3932,0.00045
50.834,1.6502,0.0002,4.4136,0.00045
50.854,1.6502,0.0002,4.4336,0.00045
50.874,1.6502,0.0002,4.4529,0.00046
50.894,1.6502,0.0002,4.4713,0.00046
50.914,1.6502,0.0002,4.4886,0.00044
50.934,1.6502,0.0002,4.5057,0.00045
50.954,1.6502,0.0002,4.5234,0.00045
50.974,1.6502,0.0002,4.542,0.00046
50.994,1.6502,0.0002,4.5616,0.00046
51.014,1.6502,0.0002,4.582,0.00045
51.034,1.6502,0.0002,4.6026,0.00047
51.054,1.6502,0.0002,4.6243,0.00047
51.074,1.6502,0.0002,4.6472,0.00047
51.094,1.6502,0.0002,4.6696,0.00045
51.114,1.6502,0.0002,4.6911,0.00046
51.134,1.6502,0.0002,4.7119,0.00046
51.154,1.6502,0.0002,4.7326,0.00046
51.174,1.6502,0.0002,4.7533,0.00046
51.194,1.6502,0.0002,4.7741,0.00047
51.214,1.6502,0.0002,4.7946,0.00047
51.234,1.6502,0.0002,4.8143,0.00048
51.254,1.6502,0.0002,4.8328,0.00048
51.274,1.6502,0.0002,4.8504,0.00048
51.294,1.6502,0.0002,4.8676,0.00048
51.314,1.6502,0.0002,4.8851,0.00049
51.334,1.6502,0.0002,4.9029,0.00047
51.354,1.6502,0.0002,4.9212,0.00047
51.374,1.6502,0.0002,4.9403,0.00047
51.394,1.6502,0.0002,4.9607,0.00048
51.414,1.6502,0.0002,4.9822,0.00048
51.434,1.6502,0.0002,5.0044,0.00047
51.454,1.6502,0.0002,5.0269,0.00048
51.474,1.6502,0.0002,5.0494,0.00049
51.494,1.6502,0.0002,5.0716,0.00048
51.514,1.6502,0.0002,5.093,0.00048
51.534,1.6502,0.0002,5.1138,0.0005
51.554,1.6502,0.0002,5.1344,0.0005
51.574,1.6502,0.0002,5.1553,0.0005
51.594,1.6502,0.0002,5.1762,0.00049
51.614,1.6502,0.0002,5.1958,0.00048
51.634,1.6502,0.0002,5.214,0.00049
51.654,1.6502,0.0002,5.2312,0.00049
51.674,1.6502,0.0002,5.2483,0.00049
51.694,1.6502,0.0002,5.2659,0.00049
51.714,1.6502,0.0002,5.284,0.00051
51.734,1.6502,0.0002,5.3031,0.00053
51.754,1.6502,0.0002,5.3229,0.00051
51.774,1.6502,0.0002,5.3429,0.0005
51.794,1.6502,0.0002,5.3636,0.0005
51.814,1.6502,0.0002,5.3849,0.0005
51.834,1.6502,0.0002,5.4067,0.00051
51.854,1.6502,0.0002,5.4291,0.00052
51.874,1.6502,0.0002,5.4508,0.00052
51.894,1.6502,0.0002,5.472,0.00051
51.914,1.6502,0.0002,5.4935,0.00051
51.934,1.6502,0.0002,5.5148,0.00051
51.954,1.6502,0.0002,5.5352,0.00052
51.974,1.6502,0.0002,5.5546,0.00051
51.994,1.6502,0.0002,5.573,0.00051
52.014,1.6502,0.0002,5.5908,0.00051
52.034,1.6502,0.0002,5.6083,0.00051
52.054,1.6502,0.0002,5.6259,0.00051
52.074,1.6502,0.0002,5.6437,0.00053
52.094,1.6502,0.0002,5.6623,0.00054
52.114,1.6502,0.0002,5.6816,0.00055
52.134,1.6502,0.0002,5.7015,0.00055
52.154,1.6502,0.0002,5.7222,0.00055
52.174,1.6502,0.0002,5.744,0.00055
52.194,1.6502,0.0002,5.7665,0.00054
52.214,1.6502,0.0002,5.7887,0.00054
52.234,1.6502,0.0002,5.8106,0.00053
52.254,1.6502,0.0002,5.8323,0.00055
52.274,1.6502,0.0002,5.8534,0.00054
52.294,1.6502,0.0002,5.8741,0.00054
52.314,1.6502,0.0002,5.8949,0.00054
52.334,1.6502,0.0002,5.9157,0.00054
52.354,1.6502,0.0002,5.9359,0.00053
52.374,1.6502,0.0002,5.9551,0.00053
52.394,1.6502,0.0002,5.9729,0.00054
52.414,1.6502,0.0002,5.99,0.00054
52.434,1.6502,0.0002,6.0073,0.00056
52.454,1.6502,0.0002,6.0254,0.00056
52.474,1.6502,0.0002,6.0441,0.00055
52.494,1.6502,0.0002,6.0631,0.00055
52.514,1.6502,0.0002,6.0827,0.00056
52.534,1.6502,0.0002,6.1031,0.00057
52.554,1.6502,0.0002,6.1245,0.00056
52.574,1.6502,0.0002,6.1465,0.00056
52.594,1.6502,0.0002,6.1687,0.00059
52.614,1.6502,0.0002,6.1906,0.00059
52.634,1.6502,0.0002,6.2118,0.00058
52.654,1.6502,0.0002,6.2326,0.00057
52.674,1.6502,0.0002,6.2528,0.00058
52.694,1.6502,0.0002,6.2733,0.00057
52.714,1.6502,0.0002,6.2942,0.00057
52.734,1.6502,0.0002,6.3142,0.00058
52.754,1.6502,0.0002,6.3328,0.00058
52.774,1.6502,0.0002,6.351,0.00057
52.794,1.6502,0.0002,6.3687,0.00057
52.814,1.6502,0.0002,6.3861,0.00056
52.834,1.6502,0.0002,6.4039,0.00056
52.854,1.6502,0.0002,6.4225,0.00058
52.874,1.6502,0.0002,6.4417,0.00059
52.894,1.6502,0.0002,6.4619,0.00058
52.914,1.6502,0.0002,6.4831,0.00058
52.934,1.6502,0.0002,6.5051,0.00058
52.954,1.6502,0.0002,6.5274,0.00059
52.974,1.6502,0.0002,6.5496,0.00059
52.994,1.6502,0.0002,6.5714,0.00058
53.014,1.6502,0.0002,6.5927,0.00059
53.034,1.6502,0.0002,6.6134,0.00059
53.054,1.6502,0.0002,6.6339,0.0006
53.074,1.6502,0.0002,6.6543,0.00062
53.094,1.6502,0.0002,6.6747,0.00061
53.114,1.6502,0.0002,6.6941,0.0006
53.134,1.6502,0.0002,6.7122,0.00059
53.154,1.6502,0.0002,6.7296,0.0006
53.174,1.6502,0.0002,6.747,0.00059
53.194,1.6502,0.0002,6.765,0.00059
53.214,1.6502,0.0002,6.7835,0.00059
53.234,1.6502,0.0002,6.8024,0.0006
53.254,1.6502,0.0002,6.8218,0.00061
53.274,1.6502,0.0002,6.8418,0.0006
53.294,1.6502,0.0002,6.8628,0.00062
53.314,1.6502,0.0002,6.8847,0.00061
53.334,1.6502,0.0002,6.9069,0.00062
53.354,1.6502,0.0002,6.9291,0.00062
53.374,1.6502,0.0002,6.9504,0.00062
53.394,1.6502,0.0002,6.9704,0.00062
53.414,1.6502,0.0002,6.9906,0.00061
53.434,1.6502,0.0002,7.0122,0.00061
53.454,1.6502,0.0002,7.0336,0.00061
53.474,1.6502,0.0002,7.0535,0.0006
53.494,1.6502,0.0002,7.0722,0.00062
53.514,1.6502,0.0002,7.0905,0.00063
53.534,1.6502,0.0002,7.1081,0.00063
53.554,1.6502,0.0002,7.1255,0.00063
53.574,1.6502,0.0002,7.1436,0.00063
53.594,1.6502,0.0002,7.1624,0.00063
53.614,1.6502,0.0002,7.1815,0.00063
53.634,1.6502,0.0002,7.2017,0.00063
53.654,1.6502,0.0002,7.2228,0.00064
53.674,1.6502,0.0002,7.2443,0.00065
53.694,1.6502,0.0002,7.2666,0.00065
53.714,1.6502,0.0002,7.2892,0.00065
53.734,1.6502,0.0002,7.3116,0.00065
53.754,1.6502,0.0002,7.333,0.00063
53.774,1.6502,0.0002,7.3537,0.00063
53.794,1.6502,0.0002,7.3742,0.00063
53.814,1.6502,0.0002,7.3949,0.00065
53.834,1.6502,0.0002,7.4158,0.00068
53.854,1.6502,0.0002,7.4359,0.00067
53.874,1.6502,0.0002,7.4547,0.00067
53.894,1.6502,0.0002,7.4722,0.00065
53.914,1.6502,0.0002,7.4891,0.00065
53.934,1.6502,0.0002,7.5065,0.00064
53.954,1.6502,0.0002,7.5247,0.00064
53.974,1.6502,0.0002,7.5433,0.00065
53.994,1.6502,0.0002,7.5622,0.00065
54.014,1.6502,0.0002,7.5817,0.00067
54.034,1.6502,0.0002,7.6019,0.00068
54.054,1.6502,0.0002,7.6229,0.00068
54.074,1.6502,0.0002,7.6447,0.00067
54.094,1.6502,0.0002,7.6666,0.00068
54.114,1.6502,0.0002,7.6884,0.00068
54.134,1.6502,0.0002,7.7098,0.00067
54.154,1.6502,0.0002,7.7307,0.00068
54.174,1.6502,0.0002,7.7517,0.00069
54.194,1.6502,0.0002,7.7725,0.00069
54.214,1.6502,0.0002,7.7929,0.00067
54.234,1.6502,0.0002,7.8126,0.00066
54.254,1.6502,0.0002,7.831,0.00067
54.274,1.6502,0.0002,7.8485,0.00068
54.294,1.6502,0.0002,7.8658,0.00068
54.314,1.6502,0.0002,7.8834,0.00067
54.334,1.6502,0.0002,7.9018,0.00068
54.354,1.6502,0.0002,7.9208,0.00068
54.374,1.6502,0.0002,7.9402,0.00069
54.394,1.6502,0.0002,7.9601,0.0007
54.414,1.6502,0.0002,7.9814,0.0007
54.434,1.6502,0.0002,8.004,0.0007
54.454,1.6502,0.0002,8.0267,0.0007
54.474,1.6502,0.0002,8.0494,0.0007
54.494,1.6502,0.0002,8.0724,0.00071
54.514,1.6502,0.0002,8.0944,0.00069
54.534,1.6502,0.0002,8.1149,0.00068
54.554,1.6502,0.0002,8.135,0.00068
54.574,1.6502,0.0002,8.1554,0.0007
54.594,1.6502,0.0002,8.1759,0.0007
54.614,1.6502,0.0002,8.1956,0.0007
54.634,1.6502,0.0002,8.2136,0.0007
54.654,1.6502,0.0002,8.2307,0.00069
54.674,1.6502,0.0002,8.2477,0.0007
54.694,1.6502,0.0002,8.2652,0.00071
54.714,1.6502,0.0002,8.2834,0.00072
54.734,1.6502,0.0002,8.3023,0.00073
54.754,1.6502,0.0002,8.3217,0.00074
54.774,1.6502,0.0002,8.3416,0.00073
54.794,1.6502,0.0002,8.3624,0.00072
54.814,1.6502,0.0002,8.3841,0.00074
54.834,1.6502,0.0002,8.4059,0.00073
54.854,1.6502,0.0002,8.4277,0.00073
54.874,1.6502,0.0002,8.4492,0.00074
54.894,1.6502,0.0002,8.4704,0.00074
54.914,1.6502,0.0002,8.4912,0.00075
54.934,1.6502,0.0002,8.5123,0.00074
54.954,1.6502,0.0002,8.5334,0.00075
54.974,1.6502,0.0002,8.5537,0.00074
54.994,1.6502,0.0002,8.5726,0.00074
55.014,1.6502,0.0002,8.5904,0.00074
55.034,1.6502,0.0002,8.6078,0.00074
55.054,1.6502,0.0002,8.6254,0.00074
55.074,1.6502,0.0002,8.6435,0.00075
55.094,1.6502,0.0002,8.6621,0.00075
55.114,1.6502,0.0002,8.6813,0.00076
55.134,1.6502,0.0002,8.7007,0.00077
55.154,1.6502,0.0002,8.7212,0.00076
55.174,1.6502,0.0002,8.7426,0.00076
55.194,1.6502,0.0002,8.7649,0.00077
55.214,1.6502,0.0002,8.7875,0.00078
55.234,1.6502,0.0002,8.8093,0.00078
55.254,1.6502,0.0002,8.8307,0.00078
55.274,1.6502,0.0002,8.8521,0.00078
55.294,1.6502,0.0002,8.8734,0.00079
55.314,1.6502,0.0002,8.8939,0.00078
55.334,1.6502,0.0002,8.9147,0.00077
55.354,1.6502,0.0002,8.9358,0.00079
55.374,1.6502,0.0002,8.9554,0.00079
55.394,1.6502,0.0002,8.9731,0.00078
55.414,1.6502,0.0002,8.9897,0.00078
55.434,1.6502,0.0002,9.0064,0.00078
55.454,1.6502,0.0002,9.024,0.00077
55.474,1.6502,0.0002,9.0427,0.00079
55.494,1.6502,0.0002,9.0623,0.00079
55.514,1.6502,0.0002,9.0823,0.00078
55.534,1.6502,0.0002,9.1025,0.00079
55.554,1.6502,0.0002,9.1234,0.00079
55.574,1.6502,0.0002,9.1454,0.0008
55.594,1.6502,0.0002,9.1679,0.00078
55.614,1.6502,0.0002,9.1897,0.00079
55.634,1.6502,0.0002,9.2108,0.00079
55.654,1.6502,0.0002,9.2318,0.00081
55.674,1.6502,0.0002,9.2527,0.00081
55.694,1.6502,0.0002,9.2735,0.00082
55.714,1.6502,0.0002,9.294,0.0008
55.734,1.6502,0.0002,9.3136,0.00079
55.754,1.6502,0.0002,9.3322,0.0008
55.774,1.6502,0.0002,9.3498,0.00079
55.794,1.6502,0.0002,9.3669,0.0008
55.814,1.6502,0.0002,9.3845,0.00079
55.834,1.6502,0.0002,9.4029,0.00081
55.854,1.6502,0.0002,9.4218,0.00081
55.874,1.6502,0.0002,9.4413,0.00082
55.894,1.6502,0.0002,9.4616,0.00081
55.914,1.6502,0.0002,9.4827,0.0008
55.934,1.6502,0.0002,9.5048,0.0008
55.954,1.6502,0.0002,9.5275,0.00081
55.974,1.6502,0.0002,9.5501,0.00081
55.994,1.6502,0.0002,9.5722,0.00082
56.014,1.6502,0.0002,9.5936,0.00083
56.034,1.6502,0.0002,9.6143,0.00082
56.054,1.6502,0.0002,9.6352,0.0008
56.074,1.6502,0.0002,9.6561,0.0008
56.094,1.6502,0.0002,9.6764,0.00081
56.114,1.6502,0.0002,9.6958,0.00082
56.134,1.6502,0.0002,9.7145,0.00082
56.154,1.6502,0.0002,9.732,0.0008
56.174,1.6502,0.0002,9.7486,0.00081
56.194,1.6502,0.0002,9.7662,0.00081
56.214,1.6502,0.0002,9.7856,0.00082
56.234,1.6502,0.0002,9.8052,0.00084
56.254,1.6502,0.0002,9.8245,0.00083
56.274,1.6502,0.0002,9.8441,0.00083
56.294,1.6502,0.0002,9.8647,0.00083
56.314,1.6502,0.0002,9.8863,0.00083
56.334,1.6502,0.0002,9.9079,0.00082
56.354,1.6502,0.0002,9.9291,0.00084
56.374,1.6502,0.0002,9.9504,0.00085
56.394,1.6502,0.0002,9.9716,0.00084
56.414,1.6502,0.0002,9.9924,0.00084
56.434,1.6502,0.0002,10.0131,0.00084
56.454,1.6502,0.0002,10.0336,0.00084
56.474,1.6502,0.0002,10.0534,0.00084
56.494,1.6502,0.0002,10.0724,0.00084
56.514,1.6502,0.0002,10.0907,0.00083
56.534,1.6502,0.0002,10.1083,0.00083
56.554,1.6502,0.0002,10.1258,0.00084
56.574,1.6502,0.0002,10.1435,0.00085
56.594,1.6502,0.0002,10.1621,0.00085
56.614,1.6502,0.0002,10.1813,0.00084
56.634,1.6502,0.0002,10.2011,0.00085
56.654,1.6502,0.0002,10.2219,0.00086
56.674,1.6502,0.0002,10.2437,0.00086
56.694,1.6502,0.0002,10.2661,0.00086
56.714,1.6502,0.0002,10.2888,0.00087
56.734,1.6502,0.0002,10.3114,0.00086
56.754,1.6502,0.0002,10.3335,0.00085
56.774,1.6502,0.0002,10.3545,0.00087
56.794,1.6502,0.0002,10.3749,0.00088
56.814,1.6502,0.0002,10.3954,0.00086
56.834,1.6502,0.0002,10.4161,0.00086
56.854,1.6502,0.0002,10.4364,0.00086
56.874,1.6502,0.0002,10.4554,0.00087
56.894,1.6502,0.0002,10.473,0.00087
56.914,1.6502,0.0002,10.4899,0.00087
56.934,1.6502,0.0002,10.5074,0.00087
56.954,1.6502,0.0002,10.5253,0.00087
56.974,1.6502,0.0002,10.5434,0.00087
56.994,1.6502,0.0002,10.5627,0.00088
57.014,1.6502,0.0002,10.583,0.00088
57.034,1.6502,0.0002,10.6032,0.00087
57.054,1.6502,0.0002,10.6245,0.00087
57.074,1.6502,0.0002,10.6472,0.00087
57.094,1.6502,0.0002,10.6698,0.00087
57.114,1.6502,0.0002,10.6914,0.00089
57.134,1.6502,0.0002,10.7123,0.00089
57.154,1.6502,0.0002,10.7328,0.0009
57.174,1.6502,0.0002,10.7536,0.00091
57.194,1.6502,0.0002,10.7743,0.00088
57.214,1.6502,0.0002,10.7945,0.00089
57.234,1.6502,0.0002,10.8139,0.00088
57.254,1.6502,0.0002,10.8324,0.00089
57.274,1.6502,0.0002,10.85,0.00087
57.294,1.6502,0.0002,10.8672,0.00089
57.314,1.6502,0.0002,10.8848,0.0009
57.334,1.6502,0.0002,10.9027,0.00089
57.354,1.6502,0.0002,10.9213,0.00088
57.374,1.6502,0.0002,10.9409,0.00089
57.394,1.6502,0.0002,10.9611,0.00089
57.414,1.6502,0.0002,10.982,0.00089
57.434,1.6502,0.0002,11.0037,0.0009
57.454,1.6502,0.0002,11.0258,0.00089
57.474,1.6502,0.0002,11.0479,0.0009
57.494,1.6502,0.0002,11.0696,0.0009
57.514,1.6502,0.0002,11.0909,0.0009
57.534,1.6502,0.0002,11.1121,0.00091
57.554,1.6502,0.0002,11.1329,0.00091
57.574,1.6502,0.0002,11.1534,0.0009
57.594,1.6502,0.0002,11.1738,0.00091
57.614,1.6502,0.0002,11.1934,0.00091
57.634,1.6502,0.0002,11.2119,0.00091
57.654,1.6502,0.0002,11.2295,0.00091
57.674,1.6502,0.0002,11.2469,0.00091
57.694,1.6502,0.0002,11.2644,0.0009
57.714,1.6502,0.0002,11.2826,0.0009
57.734,1.6502,0.0002,11.3015,0.00091
57.754,1.6502,0.0002,11.3213,0.00093
57.774,1.6502,0.0002,11.3416,0.00092
57.794,1.6502,0.0002,11.3626,0.00092
57.814,1.6502,0.0002,11.3841,0.00092
57.834,1.6502,0.0002,11.4056,0.00092
57.854,1.6502,0.0002,11.4278,0.00092
57.874,1.6502,0.0002,11.4497,0.00093
57.894,1.6502,0.0002,11.4706,0.00094
57.914,1.6502,0.0002,11.4918,0.00092
57.934,1.6502,0.0002,11.5138,0.00093
57.954,1.6502,0.0002,11.5349,0.00093
57.974,1.6502,0.0002,11.5547,0.00093
57.994,1.6502,0.0002,11.5733,0.00095
58.014,1.6502,0.0002,11.5914,0.00095
58.034,1.6502,0.0002,11.6091,0.00093
58.054,1.6502,0.0002,11.6264,0.00092
58.074,1.6502,0.0002,11.644,0.00094
58.094,1.6502,0.0002,11.6623,0.00095
58.114,1.6502,0.0002,11.6813,0.00096
58.134,1.6502,0.0002,11.7009,0.00095
58.154,1.6502,0.0002,11.7214,0.00096
58.174,1.6502,0.0002,11.7429,0.00096
58.194,1.6502,0.0002,11.7652,0.00097
58.214,1.6502,0.0002,11.7876,0.00097
58.234,1.6502,0.0002,11.81,0.00097
58.254,1.6502,0.0002,11.8319,0.00098
58.274,1.6502,0.0002,11.8531,0.00098
58.294,1.6502,0.0002,11.8738,0.00096
58.314,1.6502,0.0002,11.8946,0.00096
58.334,1.6502,0.0002,11.9155,0.00097
58.354,1.6502,0.0002,11.9358,0.00097
58.374,1.6502,0.0002,11.9546,0.00095
58.394,1.6502,0.0002,11.972,0.00095
58.414,1.6502,0.0002,11.9888,0.00097
58.434,1.6502,0.0002,12.0063,0.00097
58.454,1.6502,0.0002,12.0246,0.00098
58.474,1.6502,0.0002,12.0434,0.00098
58.494,1.6502,0.0002,12.0624,0.00098
58.514,1.6502,0.0002,12.0818,0.00099
58.534,1.6502,0.0002,12.1022,0.00098
58.554,1.6502,0.0002,12.1233,0.00097
58.574,1.6502,0.0002,12.1448,0.00097
58.594,1.6502,0.0002,12.1667,0.00097
58.614,1.6502,0.0002,12.1887,0.00099
58.634,1.6502,0.0002,12.2107,0.001
58.654,1.6502,0.0002,12.2313,0.001
58.674,1.6502,0.0002,12.2512,0.001
58.694,1.6502,0.0002,12.272,0.001
58.714,1.6502,0.0002,12.2932,0.00099
58.734,1.6502,0.0002,12.3131,0.00097
58.754,1.6502,0.0002,12.3316,0.00098
58.774,1.6502,0.0002,12.3497,0.00098
58.794,1.6502,0.0002,12.3678,0.00098
58.814,1.6502,0.0002,12.3856,0.00097
58.834,1.6502,0.0002,12.4035,0.00097
58.854,1.6502,0.0002,12.4223,0.00099
58.874,1.6502,0.0002,12.4418,0.00099
58.894,1.6502,0.0002,12.4622,0.001
58.914,1.6502,0.0002,12.4829,0.00099
58.934,1.6502,0.0002,12.5039,0.00101
58.954,1.6502,0.0002,12.5257,0.00101
58.974,1.6502,0.0002,12.5484,0.001
58.994,1.6502,0.0002,12.5711,0.00101
59.014,1.6502,0.0002,12.593,0.001
59.034,1.6502,0.0002,12.6137,0.00101
59.054,1.6502,0.0002,12.6343,0.00101
59.074,1.6502,0.0002,12.655,0.001
59.094,1.6502,0.0002,12.6754,0.001
59.114,1.6502,0.0002,12.695,0.001
59.134,1.6502,0.0002,12.7135,0.001
59.154,1.6502,0.0002,12.731,0.00101
59.174,1.6502,0.0002,12.7481,0.00101
59.194,1.6502,0.0002,12.7656,0.00102
59.214,1.6502,0.0002,12.784,0.00102
59.234,1.6502,0.0002,12.8031,0.00102
59.254,1.6502,0.0002,12.8226,0.00101
59.274,1.6502,0.0002,12.8426,0.001
59.294,1.6502,0.0002,12.8635,0.00101
59.314,1.6502,0.0002,12.8855,0.00101
59.334,1.6502,0.0002,12.9078,0.00101
59.354,1.6502,0.0002,12.9295,0.001
59.374,1.6502,0.0002,12.9509,0.001
59.394,1.6502,0.0002,12.9718,0.00102
59.414,1.6502,0.0002,12.992,0.00102
59.434,1.6502,0.0002,13.0126,0.00101
59.454,1.6502,0.0002,13.0337,0.00103
59.474,1.6502,0.0002,13.0542,0.00103
59.494,1.6502,0.0002,13.0734,0.00101
59.514,1.6502,0.0002,13.0912,0.00101
59.534,1.6502,0.0002,13.1082,0.00103
59.554,1.6502,0.0002,13.1254,0.00103
59.574,1.6502,0.0002,13.1435,0.00103
59.594,1.6502,0.0002,13.1624,0.00103
59.614,1.6502,0.0002,13.1816,0.00103
59.634,1.6502,0.0002,13.2016,0.00102
59.654,1.6502,0.0002,13.2223,0.00105
59.674,1.6502,0.0002,13.2435,0.00103
59.694,1.6502,0.0002,13.2653,0.00104
59.714,1.6502,0.0002,13.2878,0.00104
59.734,1.6502,0.0002,13.3102,0.00105
59.754,1.6502,0.0002,13.3319,0.00104
59.774,1.6502,0.0002,13.3527,0.00102
59.794,1.6502,0.0002,13.3731,0.00103
59.814,1.6502,0.0002,13.3938,0.00102
59.834,1.6502,0.0002,13.4145,0.00105
59.854,1.6502,0.0002,13.4347,0.00105
59.874,1.6502,0.0002,13.4538,0.00104
59.894,1.6502,0.0002,13.4714,0.00104
59.914,1.6502,0.0002,13.4882,0.00104
59.934,1.6502,0.0002,13.5054,0.00105
59.954,1.6502,0.0002,13.5236,0.00105
59.974,1.6502,0.0002,13.5425,0.00107
59.994,1.6502,0.0002,13.5618,0.00104
60.014,1.6502,0.0002,13.5812,0.00105
60.034,1.6502,0.0002,13.6015,0.00106
60.054,1.6502,0.0002,13.6231,0.00106
60.074,1.6502,0.0002,13.6454,0.00108
60.094,1.6502,0.0002,13.6677,0.00107
60.114,1.6502,0.0002,13.6895,0.00106
60.134,1.6502,0.0002,13.7108,0.00106
60.154,1.6502,0.0002,13.7317,0.00108
60.174,1.6502,0.0002,13.7526,0.00108
60.194,1.6502,0.0002,13.7735,0.00107
60.214,1.6502,0.0002,13.7939,0.00107
60.234,1.6502,0.0002,13.8135,0.00107
60.254,1.6502,0.0002,13.8319,0.00107
60.274,1.6502,0.0002,13.8493,0.00107
60.294,1.6502,0.0002,13.8666,0.00107
60.314,1.6502,0.0002,13.8843,0.00107
60.334,1.6502,0.0002,13.903,0.00106
60.354,1.6502,0.0002,13.922,0.00108
60.374,1.6502,0.0002,13.9414,0.00106
60.394,1.6502,0.0002,13.9612,0.00108
60.414,1.6502,0.0002,13.9825,0.00109
60.434,1.6502,0.0002,14.0051,0.0011
60.454,1.6502,0.0002,14.0279,0.0011
60.474,1.6502,0.0002,14.0506,0.00109
60.494,1.6502,0.0002,14.0733,0.0011
60.514,1.6502,0.0002,14.0949,0.0011
60.534,1.6502,0.0002,14.1154,0.0011
60.554,1.6502,0.0002,14.1359,0.00108
60.574,1.6502,0.0002,14.1569,0.00108
60.594,1.6502,0.0002,14.1774,0.0011
60.614,1.6502,0.0002,14.1967,0.00109
60.634,1.6502,0.0002,14.2146,0.00107
60.654,1.6502,0.0002,14.2318,0.00109
60.674,1.6502,0.0002,14.2489,0.00109
60.694,1.6502,0.0002,14.2665,0.0011
60.714,1.6502,0.0002,14.2849,0.0011
60.734,1.6502,0.0002,14.3039,0.00111
60.754,1.6502,0.0002,14.3231,0.00111
60.774,1.6502,0.0002,14.3427,0.0011
60.794,1.6502,0.0002,14.3634,0.00112
60.814,1.6502,0.0002,14.3851,0.00112
60.834,1.6502,0.0002,14.4073,0.00111
60.854,1.6502,0.0002,14.4291,0.0011
60.874,1.6502,0.0002,14.4503,0.00111
60.894,1.6502,0.0002,14.4711,0.00112
60.914,1.6502,0.0002,14.492,0.00112
60.934,1.6502,0.0002,14.513,0.00111
60.954,1.6502,0.0002,14.5335,0.00112
60.974,1.6502,0.0002,14.5532,0.00113
60.994,1.6502,0.0002,14.572,0.00113
61.014,1.6502,0.0002,14.59,0.00112
61.034,1.6502,0.0002,14.6078,0.00113
61.054,1.6502,0.0002,14.6256,0.00113
61.074,1.6502,0.0002,14.6436,0.00111
61.094,1.6502,0.0002,14.6622,0.00113
61.114,1.6502,0.0002,14.6813,0.00114
61.134,1.6502,0.0002,14.7011,0.00115
61.154,1.6502,0.0002,14.7218,0.00112
61.174,1.6502,0.0002,14.7439,0.00114
61.194,1.6502,0.0002,14.7666,0.00114
61.214,1.6502,0.0002,14.7891,0.00114
61.234,1.6502,0.0002,14.8111,0.00114
61.254,1.6502,0.0002,14.8328,0.00115
61.274,1.6502,0.0002,14.8543,0.00115
61.294,1.6502,0.0002,14.8752,0.00115
61.314,1.6502,0.0002,14.8959,0.00114
61.334,1.6502,0.0002,14.9169,0.00114
61.354,1.6502,0.0002,14.9376,0.00115
61.374,1.6502,0.0002,14.9566,0.00114
61.394,1.6502,0.0002,14.9738,0.00116
61.414,1.6502,0.0002,14.9902,0.00115
61.434,1.6502,0.0002,15.0013,0.00113
61.454,1.6502,0.0002,15.0051,0.00109
61.474,1.6502,0.0002,15.0055,0.00107
61.494,1.6502,0.0002,15.0051,0.00106
61.514,1.6502,0.0002,15.0048,0.00106
61.534,1.6502,0.0002,15.0048,0.00105
61.554,1.6502,0.0002,15.0048,0.00105
61.574,1.6502,0.0002,15.0048,0.00105
61.583,1.6502,0.0002,15.0048,0.00105
61.584,1.6502,0.0002,15.0048,0.00105
61.604,1.6502,0.0002,15.0048,0.00105
69.435,1.6502,0.0002,0,-0.00073
69.455,1.6502,0.0002,0,-0.00073
69.475,1.6502,0.0002,0,-0.00075
69.495,1.6502,0.0002,0,-0.00073
69.515,1.6502,0.0002,0,-0.00072
69.535,1.6502,0.0002,0,-0.00072
69.555,1.6502,0.0002,0,-0.00074
69.575,1.6502,0.0002,0.0001,-0.00074
69.595,1.6502,0.0002,0.0009,-0.00075
69.615,1.6502,0.0002,0.0085,-0.00075
69.635,1.6502,0.0002,0.0275,-0.00072
69.655,1.6502,0.0002,0.0477,-0.0007
69.675,1.6502,0.0002,0.0678,-0.00069
69.695,1.6502,0.0002,0.0891,-0.0007
69.715,1.6502,0.0002,0.111,-0.0007
69.735,1.6502,0.0002,0.1338,-0.00069
69.755,1.6502,0.0002,0.1574,-0.0007
69.775,1.6502,0.0002,0.1808,-0.0007
69.795,1.6502,0.0002,0.2032,-0.00069
69.815,1.6502,0.0002,0.225,-0.0007
69.835,1.6502,0.0002,0.2467,-0.0007
69.855,1.6502,0.0002,0.2683,-0.00068
69.875,1.6502,0.0002,0.2896,-0.00068
69.895,1.6502,0.0002,0.3101,-0.00068
69.915,1.6502,0.0002,0.3293,-0.00069
69.935,1.6502,0.0002,0.3475,-0.00069
69.955,1.6502,0.0002,0.3652,-0.00068
